school,professor,department,avg_rating,avg_difficulty,would_take_again_percent
University Of Illinois at Urbana - Champaign,Yoshitsugu Oono,Physics,1.8,4.3,-1.0
University Of Illinois at Urbana - Champaign,Yuan Yang,Bioengineering,0.0,0.0,-1.0
University Of Illinois at Urbana - Champaign,Yuanhui Zhang,Engineering,4.0,2.0,-1.0
University Of Illinois at Urbana - Champaign,Yu-Ching Lee,Engineering,2.4000000000000004,3.0,-1.0
University Of Illinois at Urbana - Champaign,Yudu Li,Engineering,0.0,0.0,-1.0
University Of Illinois at Urbana - Champaign,Yuhang Hu,Engineering,2.8000000000000003,2.5,100.0
University Of Illinois at Urbana - Champaign,Yun Chiu,Engineering,3.8,5.0,-1.0
University Of Illinois at Urbana - Champaign,Yupeng Zhang,Engineering,0.0,0.0,-1.0
University Of Illinois at Urbana - Champaign,Yuting Chen,Electrical & Computer Engineering,4.5,3.1,95.5
University Of Illinois at Urbana - Champaign,Zach Huffman,Engineering,5.0,3.0,100.0
University Of Illinois at Urbana - Champaign,Zachary Putnam,Engineering,0.0,0.0,-1.0
University Of Illinois at Urbana - Champaign,Zahra Mohaghegh,"Nuclear, Plasma, & Radiological Engineering",3.6,3.1,62.5
University Of Illinois at Urbana - Champaign,Zbigniew Kalbarczyk,Engineering,3.2,4.3,66.7
University Of Illinois at Urbana - Champaign,Zhuo Wang,Physics,2.5,3.6,0.0
University of Southern California,Aaron Cote,Computer Science,4.3,4.0,84.9
University of Southern California,Abdel-Salam Niazy,Engineering,3.0,3.5,50.0
University of Southern California,Akshay Potnuru,Engineering,3.1,3.5,60.5
University of Southern California,Alan Croll,Engineering,0.0,0.0,-1.0
University of Southern California,Alan Willner,Engineering,3.6,1.6,50.0
University of Southern California,Alefiya Hussain,Computer Science,1.0,5.0,0.0
University of Southern California,Alejandra Uranga,Engineering,4.0,4.0,100.0
University of Southern California,Alejandro Toriello,Engineering,5.0,4.0,-1.0
University of Southern California,Aleksandra Korolova,Computer Science,0.0,0.0,-1.0
University of Southern California,Alex Azmi,Engineering,5.0,2.0,100.0
University of Southern California,Alex Cuellar,Computer Science,0.0,0.0,-1.0
University of Southern California,Alexander Egyed,Computer Science,4.0,1.0,-1.0
University of Southern California,Alexander Koh,Engineering,5.0,3.0,100.0
University of Southern California,Alexander Sawchuk,Engineering,4.7,3.1,80.0
University of Southern California,Alexandre Francois,Computer Science,2.5,2.0,-1.0
University of Southern California,Ali Abbas,Engineering,4.3,2.9000000000000004,81.80000000000001
University of Southern California,Ali Mehrabi,Engineering,5.0,3.0,100.0
University of Southern California,Ali Nowroozi,Engineering,3.9,3.4000000000000004,70.0
University of Southern California,Ali Zadeh,Engineering,1.6,3.9,0.0
University of Southern California,Ali Zahid,Engineering,3.0,4.0,48.5
University of Southern California,Alice Liu,Engineering,1.0,5.0,0.0
University of Southern California,Alice Parker,Engineering,4.4,2.4000000000000004,80.0
University of Southern California,Alireza Tabatabaeenejad,Engineering,0.0,0.0,-1.0
University of Southern California,Allan Weber,Engineering,4.2,2.8000000000000003,85.7
University of Southern California,Allen Almasi,Computer Science,4.5,1.5,90.0
University of Southern California,Aluizio Prata,Engineering,2.3000000000000003,4.7,28.8
University of Southern California,Amin Ghadami,Engineering,0.0,0.0,-1.0
University of Southern California,Amy Childress,Engineering,0.0,0.0,-1.0
University of Southern California,Amy Rechenmacher,Engineering,2.8000000000000003,2.4000000000000004,40.900000000000006
University of Southern California,Anandi Hira,Computer Science,0.0,0.0,-1.0
University of Southern California,Andrea Armani,Engineering,3.7,1.7000000000000002,63.6
University of Southern California,Andrea Hodge,Engineering,4.6000000000000005,1.8,-1.0
University of Southern California,Andreas Molisch,Engineering,1.9,4.4,20.0
University of Southern California,Andrew Goodney,Computer Science,3.4000000000000004,3.2,62.6
University of Southern California,Andrew Nealen,Computer Science,3.9,2.5,63.6
University of Southern California,Andy Portillo,Computer Science,0.0,0.0,-1.0
University of Southern California,Anita Penkova,Engineering,4.2,3.0,82.4
University of Southern California,Anita Sengupta,Engineering,0.0,0.0,-1.0
University of Southern California,Ankush Prasad,Computer Science,5.0,1.0,-1.0
University of Southern California,Anna Farzindar,Computer Science,2.3000000000000003,3.6,32.1
University of Southern California,Annabelle Lau,Engineering,5.0,1.3,100.0
University of Southern California,Anthony Pancotti,Engineering,5.0,2.0,-1.0
University of Southern California,Antonio Ortega,Engineering,3.4000000000000004,4.3,51.400000000000006
University of Southern California,Anupam Madhukar,Engineering,2.3000000000000003,5.0,33.300000000000004
University of Southern California,April Tai,Engineering,1.0,4.0,-1.0
University of Southern California,Arash Saifhashemi,Engineering,4.6000000000000005,3.0,90.9
University of Southern California,Arif Ansari,Engineering,2.9000000000000004,3.4000000000000004,11.1
University of Southern California,Aristides Requicha,Computer Science,5.0,1.5,-1.0
University of Southern California,Armand Tanguay,Engineering,3.5,3.1,63.2
University of Southern California,Arpi Mardirossian,Engineering,3.3000000000000003,3.0,55.6
University of Southern California,Artem Kovalovs,Computer Science,3.6,4.6000000000000005,64.7
University of Southern California,Ashish Soni,Computer Science,0.0,0.0,-1.0
University of Southern California,Ashok Patel,Engineering,2.8000000000000003,1.3,-1.0
University of Southern California,Ashutosh Nayyar,Engineering,3.6,3.6,66.7
University of Southern California,Assad Oberai,Engineering,4.3,3.3000000000000003,83.30000000000001
University of Southern California,Audrey Olivier,Engineering,5.0,2.5,100.0
University of Southern California,Babak Boloury,Engineering,3.0,3.5,40.0
University of Southern California,Backer Abu-Jaradeh,Engineering,2.7,5.0,33.300000000000004
University of Southern California,Bapa Rao,Computer Science,1.9,2.9000000000000004,-1.0
University of Southern California,Barath Raghavan,Computer Science,0.0,0.0,-1.0
University of Southern California,Barrett Koster,Computer Science,4.2,2.4000000000000004,83.30000000000001
University of Southern California,Barry Boehm,Computer Science,3.8,1.8,50.0
University of Southern California,Bart Kosko,Engineering,3.5,3.8,57.900000000000006
University of Southern California,Bartlett Mel,Engineering,2.5,4.1000000000000005,34.1
University of Southern California,Beerel Peter,Engineering,3.0,3.0,50.0
University of Southern California,Behnam Jafarpour,Engineering,1.0,3.0,0.0
University of Southern California,Ben Bycroft,Engineering,5.0,5.0,100.0
University of Southern California,Ben Reichardt,Engineering,3.0,4.0,57.1
University of Southern California,Bennett Lee,Computer Science,4.800000000000001,2.5,93.5
University of Southern California,Benny Forer,Engineering,4.6000000000000005,2.6,89.2
University of Southern California,Berok Khoshnevis,Engineering,1.0,1.0,0.0
University of Southern California,Bhargav Jagdish Oza,Engineering,2.3000000000000003,3.0,28.6
University of Southern California,Bhaskar Krishnamachari,Engineering,4.800000000000001,2.1,94.4
University of Southern California,Bill Cheng,Computer Science,3.3000000000000003,3.7,49.5
University of Southern California,Bill Swartout,Computer Science,1.0,4.0,-1.0
University of Southern California,Bingen Yang,Engineering,3.1,3.1,80.0
University of Southern California,Bistra Dilkina,Computer Science,3.4000000000000004,3.3000000000000003,50.0
University of Southern California,Blaine Rawdon,Engineering,0.0,0.0,-1.0
University of Southern California,Bo Cheng Jin,Engineering,4.5,3.1,89.4
University of Southern California,Bo Wang,Computer Science,0.0,0.0,-1.0
University of Southern California,Bogdan Marcu,Engineering,5.0,3.5,100.0
University of Southern California,Bora Gencturk,Engineering,4.0,1.8,75.0
University of Southern California,Brandon Franzke,Engineering,2.2,4.1000000000000005,22.4
University of Southern California,Brent Liu,Engineering,4.6000000000000005,1.2000000000000002,100.0
University of Southern California,Brent Nash,Computer Science,4.6000000000000005,2.8000000000000003,100.0
University of Southern California,Brian Dempsey,Engineering,0.0,0.0,-1.0
University of Southern California,Brittany Kay,Engineering,4.5,2.9000000000000004,70.0
University of Southern California,Bruce Wilcox,Engineering,4.800000000000001,3.0,100.0
University of Southern California,Bryan Cooley,Engineering,4.0,5.0,0.0
University of Southern California,Caesar Sedek,Engineering,5.0,3.0,100.0
University of Southern California,Calvin Nguyen,Computer Science,4.7,2.4000000000000004,88.5
University of Southern California,Camilo Hernández,Engineering,3.0,5.0,50.0
University of Southern California,Carl Fraytet,Engineering,5.0,1.0,100.0
University of Southern California,Carl Kesselman,Engineering,1.6,3.8,0.0
University of Southern California,Carl Kim,Engineering,0.0,0.0,-1.0
University of Southern California,Carlos Pantano-Rubino,Engineering,1.9,4.4,13.3
University of Southern California,Carter Allen,Engineering,3.7,3.0,100.0
University of Southern California,Carter Slocum,Computer Science,3.1,3.9,53.8
University of Southern California,Cauligi Raghavendra,Engineering,3.0,3.6,50.0
University of Southern California,Cesar Acosta-Meija,Engineering,3.9,2.3000000000000003,71.4
University of Southern California,Chao Wang,Computer Science,2.5,3.2,34.1
University of Southern California,Charles Campbell,Engineering,1.9,3.4000000000000004,0.0
University of Southern California,Charles Radovich,Engineering,4.2,3.5,87.5
University of Southern California,Chaz Hales,Computer Science,4.7,2.2,92.3
University of Southern California,Chetan Sah,Engineering,0.0,0.0,-1.0
University of Southern California,Chi So,Computer Science,4.7,2.8000000000000003,100.0
University of Southern California,Chirag Patel,Engineering,4.800000000000001,3.8,100.0
University of Southern California,Chongwu Zhou,Engineering,2.3000000000000003,2.2,0.0
University of Southern California,Chris Kyriakakis,Engineering,4.0,2.6,82.60000000000001
University of Southern California,Chris Mattmann,Computer Science,4.2,3.2,100.0
University of Southern California,Christopher Torng,Engineering,1.0,2.0,0.0
University of Southern California,Chuck Weber,Engineering,0.0,0.0,-1.0
University of Southern California,Claire Bono,Computer Science,2.5,3.3000000000000003,44.0
University of Southern California,Clark Kromenaker,Engineering,5.0,2.6,100.0
University of Southern California,Clifford Neuman,Computer Science,3.8,3.0,60.0
University of Southern California,Constantine Sideris,Engineering,3.1,4.0,57.1
University of Southern California,Corinne Packard,Engineering,0.0,0.0,-1.0
University of Southern California,Costas Synolakis,Engineering,2.9000000000000004,1.9,37.5
University of Southern California,Cristina Zavaleta,Engineering,3.7,2.7,57.1
University of Southern California,Cyrus Shahabi,Computer Science,5.0,2.7,100.0
University of Southern California,Daiming Yang,Computer Science,5.0,1.0,100.0
University of Southern California,Dan Goebel,Engineering,0.0,0.0,-1.0
University of Southern California,Dani Yogatama,Computer Science,1.6,4.7,11.8
University of Southern California,Daniel Depew,Engineering,0.0,0.0,-1.0
University of Southern California,Daniel Druhora,Engineering,5.0,3.0,100.0
University of Southern California,Daniel Erwin,Engineering,3.9,3.1,88.5
University of Southern California,Daniel Lidar,Engineering,5.0,2.6,100.0
University of Southern California,Daniel McCurry,Engineering,4.0,3.3000000000000003,75.0
University of Southern California,Daniel Seita,Computer Science,4.2,3.0,80.0
University of Southern California,Danyong Zhao,Computer Science,0.0,0.0,-1.0
University of Southern California,Darin Gray,Engineering,0.0,0.0,-1.0
University of Southern California,David Ashley,Engineering,3.5,2.5,50.0
University of Southern California,David Chan,Computer Science; Engineering,0.0,0.0,-1.0
University of Southern California,David D'Argenio,Engineering,4.7,2.6,100.0
University of Southern California,David Kang,Engineering,5.0,2.0,-1.0
University of Southern California,David Kempe,Computer Science,2.9000000000000004,4.5,43.7
University of Southern California,David Lazzara,Engineering,1.0,5.0,0.0
University of Southern California,David Pritchard,Computer Science,4.5,3.0,-1.0
University of Southern California,David Pynadath,Computer Science,1.6,3.8,20.0
University of Southern California,David Wilczynski,Computer Science,2.0,3.7,-1.0
University of Southern California,Davood Khairkhah,Engineering,0.0,0.0,-1.0
University of Southern California,D.C Wilcox,Engineering,2.7,3.9,-1.0
University of Southern California,Dennis McLeod,Computer Science,2.3000000000000003,1.7000000000000002,-1.0
University of Southern California,Detlof von Winterfeldt,Engineering,3.0,1.3,50.0
University of Southern California,Devang Dedhia,Engineering,0.0,0.0,-1.0
University of Southern California,Donald Hill,Engineering,4.5,2.0,-1.0
University of Southern California,Dong Song,Engineering,1.0,5.0,0.0
University of Southern California,Dr Ke Yao,Computer Science,0.0,0.0,-1.0
University of Southern California,Edmond Jonckheere,Engineering,4.4,3.4000000000000004,0.0
University of Southern California,Edward Ebramzadeh,Engineering,4.0,3.0,100.0
University of Southern California,Edward Goo,Engineering,2.7,2.5,45.5
University of Southern California,Edward Maby,Engineering,2.8000000000000003,3.1,14.3
University of Southern California,Edwin Chan,Computer Science,5.0,1.0,100.0
University of Southern California,Edwin Ordoukhanian,Engineering,5.0,2.0,100.0
University of Southern California,Elizabeth Fife,Engineering,1.6,3.6,14.3
University of Southern California,Ellis Horowitz,Computer Science,3.5,2.5,68.4
University of Southern California,Emilio Ferrara,Computer Science,4.5,2.3000000000000003,90.0
University of Southern California,Emily Millard,Engineering,4.3,1.8,100.0
University of Southern California,Emma Singer,Engineering,2.9000000000000004,3.5,40.0
University of Southern California,Erdem Biyik,Engineering,0.0,0.0,-1.0
University of Southern California,Eric Shen,Engineering,0.0,0.0,-1.0
University of Southern California,Erich Kreidler,Engineering,4.5,2.2,87.9
University of Southern California,Erik Johnson,Engineering,2.1,4.3,0.0
University of Southern California,Eugene Kong,Engineering,5.0,2.0,100.0
University of Southern California,Eva Kanso,Engineering,3.8,3.1,62.5
University of Southern California,Evan Link,Engineering,0.0,0.0,-1.0
University of Southern California,Evangelos Lympouridis,Computer Science,4.7,3.1,89.5
University of Southern California,Faezah Bagheri-Tar,Engineering,0.0,0.0,-1.0
University of Southern California,Fariba Ariaei,Engineering,2.0,4.0,0.0
University of Southern California,Farnoush Banaei-Kashani,Computer Science,4.800000000000001,3.0,-1.0
University of Southern California,Farzad Naeim,Engineering,5.0,4.0,100.0
University of Southern California,Fei Sha,Computer Science,1.2000000000000002,5.0,0.0
University of Southern California,Feifei Qian,Engineering,2.3000000000000003,3.5,33.300000000000004
University of Southern California,Felipe De Barros,Engineering,4.0,2.0,100.0
University of Southern California,Firdaus Udwadia,Engineering,3.7,4.1000000000000005,66.7
University of Southern California,Fokion Egolfopoulos,Engineering,3.5,3.5,42.900000000000006
University of Southern California,Francisco Valero-Cuevas,Engineering,4.3,3.5,75.0
University of Southern California,Fred Morstatter,Computer Science,5.0,3.0,100.0
University of Southern California,Gabriel Ghinita,Computer Science,0.0,0.0,-1.0
University of Southern California,Gale Lucas,Engineering,4.9,1.6,100.0
University of Southern California,Gandhi Puvvada,Engineering,3.6,3.5,58.8
University of Southern California,Garrett Reisman,Engineering,3.7,2.7,66.7
University of Southern California,Gaurav Sukhatme,Computer Science,4.2,2.5,75.0
University of Southern California,Geoff Spedding,Engineering,4.4,4.4,86.2
University of Southern California,Geoffrey Shiflett,Engineering,2.2,4.1000000000000005,14.3
University of Southern California,George Edwards,Computer Science,2.3000000000000003,4.2,-1.0
University of Southern California,George Papavassilopoulos,Engineering,2.1,3.2,30.8
University of Southern California,George Tolomiczenko,Engineering,4.5,2.8000000000000003,100.0
University of Southern California,Gerald Hintz,Engineering,1.8,4.0,0.0
University of Southern California,Gerald Loeb,Engineering,3.3000000000000003,4.3,66.7
University of Southern California,Gerard Medioni,Computer Science,4.4,3.0,-1.0
University of Southern California,Geza Bottlik,Engineering,2.5,3.2,35.7
University of Southern California,Giacomo Nannicini,Engineering,0.0,0.0,-1.0
University of Southern California,Gianluca Lazzi,Engineering,4.2,3.2,100.0
University of Southern California,Giuseppe Caire,Engineering,1.6,4.4,-1.0
University of Southern California,Goldie Roth,Engineering,5.0,4.0,100.0
University of Southern California,Grace Lu,Engineering,5.0,4.0,100.0
University of Southern California,Gregg Brandow,Engineering,4.5,1.5,100.0
University of Southern California,Gregg Ibbotson,Engineering,5.0,1.7000000000000002,100.0
University of Southern California,Gregory Pohlner,Computer Science,4.800000000000001,2.6,95.0
University of Southern California,H. L. Wong,Engineering,3.9,1.5,66.7
University of Southern California,Hadi Moradi,Computer Science,2.0,3.1,-1.0
University of Southern California,Haipeng Luo,Computer Science,3.6,4.4,66.7
University of Southern California,Hamid Chabok,Engineering,4.1000000000000005,3.3000000000000003,81.7
University of Southern California,Hangbo Zhao,Engineering,5.0,2.3000000000000003,100.0
University of Southern California,Hank Koffman,Engineering,3.8,2.5,100.0
University of Southern California,Hannah Nguyen,Computer Science,4.2,1.9,76.9
University of Southern California,Hannes Leipold,Computer Science,5.0,3.5,100.0
University of Southern California,Hao Jiang,Computer Science,5.0,2.7,100.0
University of Southern California,Hao Li,Computer Science,2.2,2.8000000000000003,12.5
University of Southern California,Haomiao Jin,Engineering,4.5,2.5,100.0
University of Southern California,Harly Ramsey,Engineering,4.3,3.2,87.5
University of Southern California,Harrison Cavallero,Engineering,5.0,1.0,-1.0
University of Southern California,Harsha Gangammanavar,Engineering,1.7000000000000002,4.3,-1.0
University of Southern California,Harsha Madhyastha,Computer Science,4.0,4.5,75.0
University of Southern California,Heather Culbertson,Computer Science,3.2,3.4000000000000004,60.0
University of Southern California,Heather Romero,Computer Science,4.3,3.5,75.0
University of Southern California,Henry Abakians,Engineering,3.0,4.0,-1.0
University of Southern California,Herag Haleblian,Engineering,4.2,2.6,80.0
University of Southern California,Hikaru Ibayashi,Computer Science,5.0,1.4,100.0
University of Southern California,Hossein Hashemi,Engineering,5.0,3.2,100.0
University of Southern California,Howard Williamson,Engineering,2.7,3.4000000000000004,41.7
University of Southern California,Ibrahim Sabek,Computer Science,5.0,3.0,100.0
University of Southern California,Inna Abramova,Engineering,3.5,3.5,52.2
University of Southern California,Iraj Ershaghi,Engineering,3.7,4.3,100.0
University of Southern California,Ivan Bermejo Moreno,Engineering,4.1000000000000005,3.8,76.5
University of Southern California,Ivan Moreno,Engineering,3.9,3.9,77.80000000000001
University of Southern California,Izadinia Niloufar,Engineering,4.5,3.0,100.0
University of Southern California,Jack Xu,Computer Science,5.0,3.0,100.0
University of Southern California,Jae Bang,Computer Science; Engineering,0.0,0.0,-1.0
University of Southern California,Jae Yong Bang,Computer Science,3.5,2.0,50.0
University of Southern California,James Faghmous,Engineering,4.0,2.3000000000000003,71.4
University of Southern California,James Hines,Engineering,0.0,0.0,-1.0
University of Southern California,James Humann,Engineering,4.0,2.5,100.0
University of Southern California,James Yoo,Engineering,0.0,0.0,-1.0
University of Southern California,Jared Fortune,Engineering,4.0,4.0,-1.0
University of Southern California,Jay Kuo,Engineering,3.7,3.3000000000000003,70.0
University of Southern California,Jay Lee,Engineering,4.0,2.5,50.0
University of Southern California,Jay Pujara,Computer Science,2.3000000000000003,4.800000000000001,33.300000000000004
University of Southern California,Jean Maarek,Engineering,3.7,3.3000000000000003,50.0
University of Southern California,Jeff Draper,Engineering,5.0,2.0,-1.0
University of Southern California,Jeffrey Miller,Computer Science,3.4000000000000004,3.2,59.5
University of Southern California,Jelena Mirkovic,Computer Science,4.800000000000001,2.3000000000000003,100.0
University of Southern California,Jennifer Kassar,Engineering,4.800000000000001,2.2,100.0
University of Southern California,Jennifer Treweek,Engineering,1.2000000000000002,4.9,5.9
University of Southern California,Jeremy Abramson,Computer Science,1.0,4.3,0.0
University of Southern California,Jernej Barbic,Computer Science,4.5,3.6,92.0
University of Southern California,Jerry Mendel,Engineering,3.8,3.8,50.0
University of Southern California,Jesse Thomason,Computer Science,5.0,2.5,100.0
University of Southern California,Jesse Yen,Engineering,4.4,2.9000000000000004,86.10000000000001
University of Southern California,Jiapeng Zhang,Computer Science,4.0,2.6,80.0
University of Southern California,Jieyu Zhao,Computer Science,3.3000000000000003,2.0,50.0
University of Southern California,Jim Alstad,Computer Science,2.2,4.0,-1.0
University of Southern California,Jim Chase,Engineering,0.0,0.0,-1.0
University of Southern California,Jincai Chang,Engineering,3.2,2.4000000000000004,70.60000000000001
University of Southern California,JJ Lee,Engineering,3.0,3.3000000000000003,33.300000000000004
University of Southern California,Jo-Ann Lane,Engineering,0.0,0.0,-1.0
University of Southern California,Joe Touch,Engineering,0.0,0.0,-1.0
University of Southern California,John Caffrey,Engineering,0.0,0.0,-1.0
University of Southern California,John Carlsson,Engineering,5.0,2.3000000000000003,100.0
University of Southern California,John Choma,Engineering,4.800000000000001,3.5,-1.0
University of Southern California,John Cowles,Engineering,0.0,0.0,-1.0
University of Southern California,John Heideman,Engineering,0.0,0.0,-1.0
University of Southern California,John Hiedemann,Computer Science,2.0,4.0,0.0
University of Southern California,John McArthur,Engineering,0.0,0.0,-1.0
University of Southern California,John Ross,Computer Science,4.0,3.0,100.0
University of Southern California,John Schroeder,Engineering,4.7,2.3000000000000003,-1.0
University of Southern California,John Silvester,Engineering,3.0,4.0,0.0
University of Southern California,John Walters,Engineering,4.0,4.0,100.0
University of Southern California,Jon Lasch,Engineering,0.0,0.0,-1.0
University of Southern California,Jonathan Holtmann,Engineering,5.0,1.5,100.0
University of Southern California,Jonathan May,Computer Science,1.5,4.4,0.0
University of Southern California,Jonathan Ogilvy,Computer Science,1.0,5.0,0.0
University of Southern California,Jonathan Sauder,Engineering,3.5,3.0,50.0
University of Southern California,Jonathan Taylor Esquibel,Computer Science,5.0,5.0,100.0
University of Southern California,Jongshi Pang,Engineering,3.8,4.0,-1.0
University of Southern California,Jordan Bettencourt,Computer Science,0.0,0.0,-1.0
University of Southern California,Jose Macias,Computer Science,1.8,3.0,0.0
University of Southern California,Joseph Bebel,Computer Science,4.2,3.0,100.0
University of Southern California,Joseph Greenfield,Engineering,4.3,2.4000000000000004,78.60000000000001
University of Southern California,Joseph Kunc,Engineering,3.0,3.0,100.0
University of Southern California,Joseph Lim,Computer Science,1.4,4.3,18.2
University of Southern California,Joseph Wang,Engineering,1.7000000000000002,4.0,0.0
University of Southern California,Joshua Glazer,Computer Science,5.0,2.0,-1.0
University of Southern California,Juan Sanchez-Vazquez,Engineering,5.0,5.0,100.0
University of Southern California,Julian Domaradzki,Engineering,3.1,3.4000000000000004,53.3
University of Southern California,Julie Higle,Engineering,2.4000000000000004,3.0,40.0
University of Southern California,Justin Haldar,Engineering,4.4,4.0,85.7
University of Southern California,Jyotirmoy Deshmukh,Computer Science,3.3000000000000003,3.4000000000000004,42.900000000000006
University of Southern California,Kai Hwang,Engineering,1.3,4.2,16.7
University of Southern California,Kamal Shweyk,Engineering,0.0,0.0,-1.0
University of Southern California,Karthyek Murthy,Engineering,4.800000000000001,3.0,100.0
University of Southern California,Katherine Brichacek,Engineering,5.0,2.0,100.0
University of Southern California,Katherine Shing,Engineering,3.2,4.0,50.0
University of Southern California,Kazuo Takeda,Engineering,2.4000000000000004,1.6,29.200000000000003
University of Southern California,Keith Chugg,Engineering,3.7,4.2,83.30000000000001
University of Southern California,Keith Goodfellow,Engineering,4.800000000000001,3.0,-1.0
University of Southern California,Keith Jenkins,Engineering,5.0,2.6,100.0
University of Southern California,Kelly Sanders,Engineering,4.3,2.8000000000000003,81.80000000000001
University of Southern California,Kelly Street,Computer Science,2.0,4.0,0.0
University of Southern California,Ken-ichi Nomura,Engineering,3.8,2.0,50.0
University of Southern California,Kenji Sagae,Computer Science,4.800000000000001,2.5,100.0
University of Southern California,Kenneth Irvine,Engineering,5.0,2.6,100.0
University of Southern California,Ketan Savla,Engineering,1.5,4.5,0.0
University of Southern California,Ke-Thia Yao,Computer Science,1.1,4.1000000000000005,0.0
University of Southern California,Kevin Ye,Engineering,0.0,0.0,-1.0
University of Southern California,Keyue Shen,Engineering,4.0,3.5,50.0
University of Southern California,Kian Kaviani,Engineering,3.3000000000000003,3.4000000000000004,100.0
University of Southern California,Kim Peters,Engineering,5.0,4.0,100.0
University of Southern California,Kimberly Rubal,Computer Science,4.800000000000001,1.5,96.2
University of Southern California,Klaus Muumlller,Computer Science,0.0,0.0,-1.0
University of Southern California,Konstantinos Psounis,Engineering,3.5,4.1000000000000005,50.0
University of Southern California,Koping Shung,Engineering,3.5,1.0,-1.0
University of Southern California,Krishna Nayak,Engineering,5.0,1.3,100.0
University of Southern California,Krishnamurthy Narayanaswamy,Computer Science,2.5,3.0,-1.0
University of Southern California,Kristian Jessen,Engineering,3.0,1.0,100.0
University of Southern California,Kristin Sahyouni,Engineering,3.0,3.3000000000000003,66.7
University of Southern California,Kristof Aldenderfer,Computer Science,4.3,2.6,84.2
University of Southern California,Kuan Liu,Computer Science,0.0,0.0,-1.0
University of Southern California,Kurt Palmer,Engineering,3.0,3.1,61.1
University of Southern California,L. Carter Wellford,Engineering,2.3000000000000003,4.3,14.3
University of Southern California,Larry Redekopp,Engineering,4.9,2.6,-1.0
University of Southern California,Laurent Itti,Computer Science,2.9000000000000004,3.7,34.6
University of Southern California,Leana Golubchik,Computer Science,1.6,3.9,20.0
University of Southern California,Leonard Adleman,Computer Science,3.2,3.3000000000000003,50.0
University of Southern California,Leslie King,Engineering,1.0,4.6000000000000005,0.0
University of Southern California,Lessa Grunenfelder,Engineering,4.9,2.1,95.5
University of Southern California,Louise Yates,Engineering,2.9000000000000004,2.6,-1.0
University of Southern California,Luciano Nocera,Computer Science,3.6,2.9000000000000004,65.0
University of Southern California,Luis Villalobos,Engineering,4.800000000000001,3.0,100.0
University of Southern California,Maged Dessouky,Engineering,3.3000000000000003,2.3000000000000003,100.0
University of Southern California,Mahdi Eslamimehr,Computer Science,5.0,1.8,100.0
University of Southern California,Mahdi Soltanolkotabi,Engineering,4.3,3.3000000000000003,66.7
University of Southern California,Mahta Moghaddam,Engineering,5.0,4.0,100.0
University of Southern California,Malancha Gupta,Engineering,0.0,0.0,-1.0
University of Southern California,Mansour Rahimi,Engineering,3.0,2.0,100.0
University of Southern California,Manuel Monge,Engineering,1.8,4.0,25.0
University of Southern California,Maral Mousavi,Engineering,3.0,4.5,50.0
University of Southern California,Marcel Valcarce,Computer Science,4.0,2.2,60.0
University of Southern California,Marco Paolieri,Computer Science,5.0,3.3000000000000003,100.0
University of Southern California,Marco Papa,Computer Science,3.0,3.8,47.5
University of Southern California,Marijan Dravinski,Engineering,2.7,3.6,-1.0
University of Southern California,Marilee Wheaton,Engineering,2.0,3.0,-1.0
University of Southern California,Mark Core,Computer Science,1.3,2.0,0.0
University of Southern California,Mark Redekopp,Engineering,4.4,3.3000000000000003,83.0
University of Southern California,Marshall Burns,Engineering,0.0,0.0,-1.0
University of Southern California,Martin Gundersen,Engineering,2.5,4.3,-1.0
University of Southern California,Martin Prescher,Engineering,5.0,2.7,100.0
University of Southern California,Mary Eshaghian-Wilner,Engineering,3.9,2.9000000000000004,84.60000000000001
University of Southern California,Maryam Pishgar,Computer Science,4.3,2.9000000000000004,82.10000000000001
University of Southern California,Maryam Shanechi,Engineering,4.3,4.3,100.0
University of Southern California,Maryam Soltan,Engineering,1.8,4.7,-1.0
University of Southern California,Massoud Ghyam,Computer Science,3.0,2.6,0.0
